,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
957,957,Citizens were not satisfied with the statutes.,The parliament changed their decisions.,The statutes did not meet public expectations.,0.014908689732323385,0.019393366599075222,0.020893195045829302
958,958,John wants to catch some sparrows.,John laid a trap on the edge of the cliff.,John wants to take advantage of the sparrows' habit of nesting on cliffs.,0.019909969720517146,0.03625381439115102,0.05572452587165517
959,959,The water in the lake evaporates a lot in the hot summer weather.,"A few days later, it rained heavily in this area.","The hot summer heat caused the lake water to evaporate, leading to rain as the moisture was released into the atmosphere.",0.03773352065623988,0.038721670244275495,0.11422880830836041
960,960,Jack's research work exposed him to radium radiation for a long time.,This led to his getting worse and suffering from cancer.,Exposure to radium radiation damaged his cells and caused cancer.,0.039078807886125895,0.058684304837760354,0.10117993891652509
961,961,The factory discharges sewage into the sea.,The marine environment has been destroyed.,The factory has damaged marine ecosystems by releasing pollutants.,0.02200676618459322,0.040134606843987015,0.03199831019205961
962,962,Tom put a bottle of water with 50% contaminants and 50% pathogens in his room three days ago.,Now the contaminants in the bottle are 80%.,The contaminants multiplied due to bacteria growth.,0.02968962599655211,0.02710397820681293,0.0509045633280962
963,963,A teacher makes a presentation.,The students get the knowledge.,The teacher is transferring knowledge to the students.,0.04733273824261107,0.06066718532944697,0.035928966546890394
964,964,Silver has the strongest electrical conductivity.,Silver can transfer energy very efficiently.,"Silver has a high number of free electrons, making it an excellent conductor.",0.019415499303193428,0.029395422103873945,0.02178379470135293
965,965,This string has strong elasticity.,It has good ability to strech.,"The string is made of elastic materials, allowing it to stretch.",0.013176897819051068,0.020138573009294343,0.035463458702239783
966,966,Jack lives in the southeastern United States.,He is likely to see cottonmouths around.,"Cottonmouths are found in wetlands, which are abundant in the southeastern US.",0.0027385895752252915,0.002475220031655043,0.009048034614771036
967,967,Mario's uncle murdered an old lady.,He was doomed to be sent into a prison.,He committed a crime and is being held accountable for his actions.,0.01879936199231733,0.030048687910213204,0.0257430158314532
968,968,There are some differences between this two methods.,A series of pictures were added to explain those differences.,The images show that size and shape of the containers changes the rate of evaporation.,0.007904843392058932,0.013906530642670892,0.01237428641419482
969,969,Winter is a proper season for amphibians.,We always saw amphibians asleep.,Amphibians hibernate in the winter to conserve energy and avoid cold temperatures.,0.00967149890306529,0.01325893380916009,0.0745110898510812
970,970,Jorge caught Mumps before his marriage.,George and his wife have't had  children for a long time since their marriage.,Jorge having had mumps before his marriage has left him infertile.,0.026966596021919108,0.028706824664992952,0.019026050246853013
971,971,Jerry lying beside the bay needs some water to wash his feet.,He walked to the bay.,He wanted to cool off and get rid of sand and dirt on his feet.,0.02596977578237217,0.02075022698724267,0.05324076215153271
972,972,Ladybugs can not live in cold environment.,They appear in summer and autumn.,"Ladybugs need warmth to survive and reproduce, so they prefer to appear in warm months.",0.019429855123504477,0.022609579187839297,0.038686144806204296
973,973,The researcher put some Spirogyras under the microscope.,The researcher discovered it's undergoing the mitosis.,"The Spirogyra is dividing to reproduce and grow, so it is undergoing mitosis.",0.006958947758713505,0.025018776356648818,0.008333169104390751
974,974,Tom abuses drug.,Tom has dependence on drug.,Tom may have mental health issues leading to drug dependence.,0.014948485427838217,0.03551190061735112,0.015482239623739527
975,975,Tom's sheep always have diarrhea.,He went to the vet to buy medicine.,Tom's sheep have diarrhea due to poor diet or a digestive disorder.,0.01209664681235114,0.020271020580876025,0.09160093098428906
976,976,This deer has  large flattened shovel-shaped antlers.,It is a buck.,"Male deer grow antlers to compete for mating rights, resulting in larger antlers.",0.0868283207596649,0.08940823330419129,0.382315849320032
977,977,Tom took away the Prisms in the binoculars.,The binoculars cannot bend the light.,The binoculars are not equipped with prisms to refract light.,0.021562341663605177,0.038095429502624366,0.14044453483755442
978,978,She bought a new kind of honey.,She preferred the viscosity of the old honey.,The old honey had a thicker consistency than the new honey.,0.023711491415624432,0.0270620595466197,0.029339687373960737
979,979,The patient can't stop coughing.,The doctor gave him some medicine involving codeine.,"Codeine suppresses coughing, providing relief from the symptoms.",0.16372925917739792,0.08732621281323176,0.20216242344080726
980,980,The stone was erosed.,The smooth becomes smooth.,"The process of erosion wears away the rough edges, resulting in a smoother stone.",0.008724008176042405,0.02638588278136084,0.011009278978614078
981,981,The wrapping materials were degraded.,Prominent reduction of their pollution was achieved.,The materials were designed to break down more quickly.,0.035993066730822164,0.04803890324056199,0.029820764910556973
982,982,They tested the fatty acids in a variety of fish.,Salmon is found highest.,Higher levels of fat help Salmon survive colder water temperatures.,0.1936736546184672,0.033388926061903274,0.15636702109697034
983,983,There are many cocoons spuns in leaf litter on the ground.,Many caterpillars pupate here.,Leaf litter provides a safe hiding space and protection from predators.,0.02763168975376331,0.034544672125467614,0.031747031130831244
984,984,Tom has been very anxious about work recently.,He suffered from depression.,"Tom is overwhelmed with stress and feels inadequate, leading to depression.",0.01741457854241966,0.03385057073710917,0.025398058069122657
985,985,There is no food in the village.,All the villagers went on strike.,The villagers are striking for better wages and working conditions.,0.12556753825453948,0.011384998401058133,0.15669672898259723
986,986,The driver wore a pair of sungalsses.,His eyes can adapt to bright conditions.,The driver's eyes have developed the ability to regulate the amount of light that enters them.,0.011568247491553066,0.021214840407585093,0.01327154929616162
987,987,The scientist studies cloning.,She knows much about the process of producing clones.,She wants to understand how to safely create clones.,0.005099010311645737,0.008014380870506464,0.005556471485108368
988,988,Jane saw the driver killed by others.,She is the witness of the homicide.,"Witnessing a homicide affects a person's life, both mentally and emotionally.",0.0163737522813985,0.02166307911904243,0.02092523798713372
989,989,I had allergic reactions to a number of dairy drinks.,Buttermilk was my allergen.,"The proteins in buttermilk triggered an immune system response, causing an allergic reaction.",0.26596592740243274,0.32184277451064713,0.1991128340168635
990,990,There are not too many people in this village.,The government can't take use of the universal method.,Lack of population makes universal method ineffective.,0.017025393954295354,0.01836196737201565,0.027580471449086725
991,991,Tom put some yeast when baking.,He made delicious bread.,"Yeast helps the bread rise, making it fluffy and light.",0.11499572782087471,0.04323765225979863,0.12718334331262152
992,992,The production of mineral extraction processing has been drastically reduced.,There is a shortage of raw materials for tailings processing plants.,The lower demand for minerals due to economic downturn.,0.045919558809393454,0.05324893289427467,0.05979384353023871
993,993,Tom bought a lot marijuana by coincidence.,He kept it for its high potential.,He wanted to take advantage of its lucrative market value.,0.02177294102325611,0.04478428987562931,0.027387015965946913
994,994,Tom read the manual carefully.,He found many pictures.,The pictures provide a visual aid for understanding the instructions.,0.009402568524288784,0.010615547699249106,0.022368439688772404
995,995,He was sentenced to prison.,He surprisingly found that prisoners could read in the reading room and learn about the outside world through TV.,It helps prisoners become better educated and less likely to reoffend.,0.07060097819529274,0.0366365200804476,0.09504164477045103
996,996,I planted watermelon in my garden.,I used pesticides to them.,To protect the watermelon from insects and disease.,0.011954546107772518,0.02464115130423428,0.028620604840966662
997,997,We are in the age of digitalization.,The process of converting from analog equipment to digital occurs in our daily life.,Increased efficiency and accuracy of data.,0.016202322715447987,0.03272157700469313,0.01563711792135948
998,998,Tom's turnover and cost are equal this month.,Tom's profit is 0 this month.,"Revenue was equal to expenses, leaving no profit.",0.020444229676225587,0.0219486358882992,0.035928279004318595
999,999,Caterpillars are not colorful.,Caterpillars are not as pretty as butterflies.,"Caterpillars survive better when they blend in with their environment, so they tend to be dull colors.",0.0011898917502979759,0.006125581143974239,0.013122879415786786
1000,1000,Bob's mentality has changed a lot recently.,He became mature.,He experienced difficult events which made him think more deeply about life.,0.007242356853916085,0.014222683013649592,0.025110673208021902
1001,1001,Mike was asked to create a new template.,Mike should take scientific facts into consideration.,"Scientific facts are based on proven evidence, and thus make reliable templates.",0.026618876285312155,0.03596455209983408,0.03155233133785552
1002,1002,The service staff of this hotel lack management.,The service quality of the hotel has seriously declined.,Inefficient staff training and inadequate leadership.,0.03304548732894208,0.035714867896582965,0.062371787374450684
1003,1003,Jerry doesn't want to hiccup.,The only way is not to breathe.,Hiccups are caused by sudden contractions of the diaphragm.,0.008642522390078464,0.012370486703334141,0.010397911113930495
1004,1004,The garden bloomed with roses.,He found that different rose leaves had different shapes.,Rose varieties vary in leaf shape due to different genetic traits.,0.019395396238969537,0.03999006088578191,0.02900811700603663
1005,1005,They are poor and can't work.,They receive government benefits every month.,"They are unable to generate an income, thus needing government support.",0.010422015434390253,0.010914791651108077,0.011072113945432433
1006,1006,Tom keeps a poodle.,His monthly expenses soars.,"Tom must cover the costs of food, grooming, vet visits, and toys for the poodle.",0.001354907144685439,0.0011637883834778062,0.0031044199292678963
1007,1007,Tom has compacted the plant.,Tom has calculate the density of the plants in a wrong way.,Tom did not take into account the air between the particles.,0.012454157396011478,0.030166700372184354,0.011626461952109294
1008,1008,The doctor adopted radiotherapy to treat his cancer.,The cancer cells died because they lost the ability to multiple.,"The radiation damaged the cancer cells' DNA, hindering reproduction.",0.06239894081412176,0.07226628143366337,0.09726940332813712
1009,1009,He fastened seatbelts when getting on the bus.,He wasn't thrown from the bus in the  car accident.,"He fastened his seatbelts, preventing him from being thrown from the bus.",0.014237912076068539,0.012725746332533172,0.028571230709435434
1010,1010,Technology has been advanced.,The electronic devices human use become more abundant., Widespread use of technology creates demand for more efficient devices.,0.022859525315181112,0.046207286321060075,0.027820766573254854
1011,1011,Tom had a lung infection.,He was sent to the hospital for treatment soon.,Tom was sent to the hospital for medical treatment of the lung infection.,0.0217412033636506,0.05182997685353114,0.034790703521388334
1012,1012,Jack ate rotten fruit.,Jack has a stomach bug.,Bacteria in the rotten fruit caused a stomach infection.,0.04446839084470853,0.051583959736233226,0.07198878478035367
1013,1013,The farm is worried about the decrease in the number of bees this year.,The farm brings in artificial pollination researchers.,"Decrease in bees reduces pollination, so researchers help increase pollination artificially.",0.16390413755911842,0.2231233856024031,0.23279070987558637
1014,1014,There is a starving tayra.,The starving tayra ate lots of fruits.,"The tayra needed energy and nutrients, so it ate fruits for nourishment.",0.006561374089669047,0.026543002120027987,0.007339705430428584
1015,1015,Women's health care providers with advanced educations deserves respect.,My mom as a midwife was respected by others.,Midwives are respected because they provide essential care to mothers and babies.,0.058724270849489994,0.05101521828244018,0.08685661780368582
1016,1016,Thomas is an Indian.,He hunts deer for a living.,Thomas hunts deer to provide sustenance for himself and his family.,0.0029199464720154624,0.01239099930987628,0.005121882179348693
1017,1017,Scientists have bred a new type of crop with grapes and resistant species.,Scientists have crossed grapes with other species.,To create a crop with desirable characteristics and improved disease resistance.,0.02858432258365759,0.03785402740086709,0.0546856170917072
1018,1018,These bodies in the universe are large enough to be detectable by telescope.,They are called as Asteroids.,"Asteroids typically have large sizes and density, making them detectable by telescope.",0.019373050346909528,0.016626839924584833,0.029928056591575717
1019,1019,Many domestic cats lack the ability of adaptation.,They can't live well in a strange environment.,Cats are creatures of habit and are uncomfortable with change.,0.022024256335090912,0.024863349778136725,0.026829413617395124
1020,1020,Lisa lacks water in her body.,Lisa goes to hospital to inject salt water.,Salt water helps replenish electrolytes and hydrate the body.,0.038269597568376786,0.05650570599061922,0.10691512601125865
1021,1021,Cathy put on some lotion today.,Cathy's skin looked beautiful.,"The lotion moisturized Cathy's skin, giving her a healthy glow.",0.034083601820562456,0.04692040942164384,0.15126293968292434
1022,1022,The president recently felt worse.,He was diagnosed with heart diseases.,"The president had poor eating habits and lacked exercise, leading to his diagnosis.",0.00919633928433164,0.028681663185054666,0.015303659252425956
1023,1023,"During the Republican period, warlords strictly controlled public opinion.",Intellectuals hid in Peking University's library to debate.,Warlords sought to prevent the spread of anti-government ideas.,0.039500693980145024,0.03745105687427101,0.03654996412390615
1024,1024,Logan is allergic to chrysanthemum.,He can't get close to pyrethrum.,"Pyrethrum is a type of chrysanthemum, making Logan allergic to it.",0.07411795716193531,0.0800277218440017,0.08288760707848324
1025,1025,He wanted to uproot this disease from the pathogenesis.,He checked his intestinnal cell.,He was looking for a source of the infection.,0.011661306682291804,0.01171770900382003,0.011537010061225471
1026,1026,They replaced the city's streetlights with ones that run on photovoltaic cells.,These lights turn on automatically when the sun's rays disappear.,To conserve energy and reduce the use of electricity.,0.011371680856468001,0.015564308572668857,0.024205706486827846
1027,1027,Tonight's homework is to draw an angel.,Tom draws wings first.,"Wings are the most defining feature of angels, so Tom chose to draw them first.",0.006953191552559305,0.005410013229888194,0.00832950449997046
1028,1028,There is no stick between these two carbon atoms.,There is no bond between these two carbon atoms.,These atoms are not close enough to form a bond.,0.059370235439215935,0.08988821020915685,0.06230017409185541
1029,1029,She can't digest well.,She has some yogurt after dinner.,"Yogurt helps break down food in the stomach, aiding digestion.",0.04662364309495905,0.04378860145496888,0.05503669975333919
1030,1030,Lucy falied in her experiment.,She found there was some trouble with the sources of data.,Insufficient or inaccurate data caused the experiment's failure.,0.0024602506949345116,0.010891182461489209,0.0036002142342263527
1031,1031,Tom is not in good health and is always ill.,He is much better after taking health products.,Tom's health improved because he started taking health products.,0.03131622870233006,0.03750156684039877,0.03897873982239838
1032,1032,The instruction of the prevention and control of COVID-19 in the city required the closure of public places.,The libraries in the city were closed according to the instruction.,To reduce virus transmission and protect public health.,0.020691540966063987,0.02679095960159956,0.03504944541564451
1033,1033,Tom has a tumour in his stomach.,He found an oncologist to treat him.,Tom needs the oncologist to remove his tumour and treat any other medical complications related to it.,0.01967655297520954,0.030077227647762928,0.02227419960927797
1034,1034,He has been emotionally unstable recently.,He was in a bad mood and cried every day.,He is likely experiencing depression or anxiety.,0.003026913790434396,0.044483964154506714,0.004343089454701226
1035,1035,Little Henry always goes to the intertidal zone to pick up seafood to eat.,Chitons can always be seen on the dining table in their home.,Henry loves to eat chitons because they can be easily collected from the intertidal zone.,0.016783367488427233,0.012414136379510403,0.02072141176749691
1036,1036,Cannabis has destroyed some families.,There are people suffering from social drugs.,"Cannabis use can lead to addiction, strained relationships and decreased productivity.",0.015201176104860083,0.012938969606595936,0.019115223759003822
1037,1037,He got kidney stones.,He can take some medicine to force kidney stones to come out through ureters.,"Medicine helps to break up the stones, allowing them to pass through the ureters.",0.17491379344779787,0.14174752426459858,0.10411846474340876
1038,1038,Only the strong plants that was native to the desert environments can survive here.,We should plant pistachios here.,"Pistachios are well-adapted to desert climates, making them ideally suited for this environment.",0.014835229392719737,0.013860227994508093,0.019238707142641642
1039,1039,Tom put the seeds in the greenhouse.,The seeds germinated.,"The seeds need warmth, water, and oxygen which the greenhouse provided.",0.009703209615451968,0.006536960438077129,0.0067421536185492195
1040,1040,I plant gourds and squash.,There is something in commen between them.,"Gourds and squash are both members of the Cucurbitaceae family, making them closely related.",9.769441187964048e-05,0.00016881594372801859,0.20099292598244894
1041,1041,There was a swamp in the village.,The villagers found it became stagnant water after several years.,"The swamp had no continuous water supply, leading to the evaporation of the water over time.",0.11863596630534103,0.06461234532112606,0.0689550896936431
1042,1042,"Since entering this profession, Tom has always reminded himself to keep his head clear.","Five years later, Tom become the CEO of a listed company.",He kept focused and strived for success with hard work and dedication.,0.016068148312646847,0.02351688168987139,0.026374241488654887
1043,1043,An eclipse is going to occur in one hour.,Numerous of viewers have gathered on the playground.,People have gathered to watch the rare occurrence of an eclipse.,0.008368503216962885,0.011063342474667838,0.013950975652281032
1044,1044,Artificial ecosystems are ecosystems that have been formed after human intervention and modification.,Microbes provide the fundamental underpinning in artificial ecosystems.,Microbes are keystone species that are essential to maintaining the balance in artificial ecosystems.,0.06523055889333426,0.0671162928397878,0.16409199068685523
1045,1045,Lucy will accumulate a lot in peacetime.,She is a very good interpreter.,Lucy's excellent language skills and cultural understanding enable her to thrive in peacetime.,0.011525594682168195,0.03819720408197386,0.015704509146664547
1046,1046,He established his own company ten years ago and runs it successfully.,He is a great entrepreneur.,He has the drive and business acumen to make it work.,0.013363090701526033,0.03498445108942318,0.03388360922477953
1047,1047,Tom had Shigellosis.,Only his feces could transmit the disease to others.,"Tom's feces contained Shigella bacteria, the cause of Shigellosis, which could spread the infection to others.",0.001651084804465315,0.021363493112941234,0.6147865166247505
1048,1048,The general had excellent exertions in the war.,The enemies were strongly influenced.,The general's decisive strategy and leadership inspired his troops to victory.,0.0210846988354154,0.01417540062843442,0.031595873313117466
1049,1049,The breeder feeds pelicans a lot of food every day.,Pelicans is very healthy.,Pelicans need a lot of food to fuel their large bodies and help keep them healthy.,0.02977682573684872,0.033571222622997714,0.027301557541271233
1050,1050,Tom has to type an essay.,He thought about the framework quickly.,"Tom is familiarizing himself with the structure beforehand, to maximize the efficiency of his essay.",0.0062441115414744175,0.0066866735504806036,0.011239269662845925
1051,1051,The mouth of the cicadas was removed.,It couldn't suck sap anymore.,Cicadas evolved to feed on nectar and not sap.,0.011936556700310234,0.00654012119714099,0.00883874259400428
1052,1052,They need to study enhancer regions that control gene expression in organisms.,Their research is mainly carried out in eukaryotes.,"Eukaryotic cells have complex regulatory systems for gene expression, making them ideal for exploring enhancer regions.",0.2299385068388081,0.1478771002207298,0.2689941597477423
1053,1053,The hospital hold many patients with parastic.,Most death of the patients are caused by amebiasis.,Amebiasis is an infection caused by a parasite that can lead to serious inflamation in the intestines.,0.03974394227718517,0.08572794016000514,0.03917469737393877
1054,1054,He was looking for the location of osteophytes.,Eventually he found that it present on the ventrolateral surfaces of vertebral body.,Osteophytes form on joints as a response to increased friction from surrounding bones.,0.06137701006992549,0.050181848497676,0.044263292083716314
1055,1055,Tom needs to compress liquids and gases every day.,He prefers to compressing the gases.,"Gases are much easier to compress than liquids, making it simpler for Tom to do his job.",0.00919948137943646,0.009991435853044526,0.011869224834934852
1056,1056,Tom cuts through epidermises.,He found a lot of layers.,The epidermis is made up of multiple layers to protect the body.,0.002302408694215781,0.0072159909682075985,0.002424635859681832
1057,1057,There was an excess terminal hair growth in a female with a male distribution pattern.,The doctor thought she had hirsutism.,"An excess of androgen hormones stimulating hair follicles, causing them to produce thicker and darker hair.",0.15182977897831934,0.31822785947152493,0.2297415400217493
1058,1058,John's favourite flower is the cyclamen.,He travelled to the Mediterranean region from Spain to Iran to learn about the history of cyclamen.,John wanted to learn about the origins of his favourite flower.,0.145704296399842,0.2078424081376288,0.10493948392954847
1059,1059,Tom needs to test the decarboxylation of organic matter.,The organic matter needs to be heated to provide the conditions for electron migration.,Heat is needed to break chemical bonds and enable electron migration.,0.02816261037723079,0.03646966133543592,0.03866018444358287
1060,1060,The light bounces off my mirror.,Reflection of light occurred on my mirror.,Mirror is a shiny surface which reflects light rays that hit it.,0.06450087976588945,0.05607937971181796,0.03837479306959204
1061,1061,There are many asteroids in the night sky.,These asteroids form a line.,The asteroids follow the same orbital path around the Sun.,0.01990749519346617,0.03683336540988091,0.0987248729399536
1062,1062,This town made a new road last year.,The town's economy is muchu better now.,Increased access to the town and improved transportation created new economic opportunities.,0.021079534323213286,0.03901107517309615,0.04403097782974024
1063,1063,Leeches feed on blood.,The doctor used leeches to remove excess blood.,Leeches are used to reduce blood congestion and to improve circulation.,0.025938460589658454,0.03387095878568526,0.020723941304811016
1064,1064,Mary used cosmetics.,She felt dry eyes.,"The chemicals in the cosmetics likely irritated Mary's eyes, causing dryness.",0.004187603338154613,0.02783741991361994,0.004163872299277317
1065,1065,Tom tried to find nettles in the garden.,Tom paied special attention to those white flowers.,"Tom was likely looking for stinging nettles, which have tiny white flowers.",0.01580564718538138,0.022178058145346093,0.029887146163363163
1066,1066,The battle is a stimuli.,The battle triggers world war I.,The assassination of Archduke Franz Ferdinand set off a chain of events leading to the start of World War I.,0.008306291543748954,0.02495628368539627,0.010117662679148284
1067,1067,There are some waterways.,Many hippopotamus live there.,"Hippopotamus are well-adapted to water, so they live in waterways for easy access and to find food.",0.0009179666997495689,0.014801494677161754,0.0005488220766976514
1068,1068,This bag containing special plastic materials was given to scientists.,The materials were identified.,Scientists needed to study the materials' properties.,0.020052559490144697,0.01817285196982491,0.02345166498482354
1069,1069,The old couple are abondoned by their only son.,Their village takes the responsibility to take care of them.,The village showed compassion for the elderly couple in need of help.,0.013499818845956451,0.02040234619418476,0.021337208611047567
1070,1070,Crystallization was used for this solid.,This solid was purified.,Purification helps to remove unwanted impurities that can affect the structure and properties of the solid.,0.016177497643882745,0.024246579440108905,0.02572318872006826
1071,1071,There are more than a million asteroids in the universe.,They are very diverse.,"Asteroids vary in size, composition, and orbit, making the total number of asteroids unpredictable.",0.0072381697198986095,0.011572220152407716,0.016178847502435863
1072,1072,The teacher drew a picture of local terrains.,Tom saw waves representing the ravines.,The waves represent the ravines because they both have a similar curved shape.,0.1318804830712243,0.011361122789716056,0.14017775098965404
1073,1073,I am sitting in the library.,Books surrounding me cause my desire to read.,eading expands knowledge and provides enjoyment.,0.005828857552373402,0.012974881554576777,0.00829731071708479
1074,1074,There used to be a kingdom.,Many people lived in the kingdom.,"The kingdom offered protection, resources, and a sense of community.",0.002514770665505927,0.013835595006238963,0.0019731235493194296
1075,1075,Jack looked carefully at the baobabs.,He found that it had grey bark.,Baobabs shed their bark regularly to keep their skin from drying out and cracking.,0.07832710224826506,0.0579472446357197,0.04791523474683282
1076,1076,My mentor stressed the realibility of my measurement.,I began to improve its reproducibility.,Improving its reproducibility increases confidence in its results.,0.029749694902426595,0.022411685955284172,0.04230954982965216
1077,1077,Tom touched the heating steel.,His felt the scalding steel.,"The steel was hot, causing scalding heat to transfer to his skin.",0.02227135531353685,0.04382862387384012,0.03106842644291202
1078,1078,He often feeds herbs to rabbits.,Rabbits rarely get sick.,"Rabbits digest herbs well and their natural diet includes herbs, so they benefit from the additional nutrients.",0.0014582265662035439,0.004583962534339578,0.004938806237773671
1079,1079,This factory raises a lot of rabbits and foxs.,Fur companies often come to the factory to buy leather.,The factory sells rabbit and fox fur for use in leather goods.,0.012851393698399757,0.054989055627107944,0.01276993442500299
1080,1080,Tom wants to be president.,His group begins advertising.,To increase awareness of Tom's candidacy and build support for his campaign.,0.0047043984560216625,0.018651883266706266,0.021682911583447914
1081,1081,There has been a historic battle in this city.,Many people have experienced the violent treatment.,"Conflict over the city's resources, political power, and religious beliefs.",0.012823267540567996,0.01794982230482386,0.015700741697112032
1082,1082,The structure of sentences can be complicated.,Syntax is not very easy.,Sentences are made of many parts and need to be in the right order.,0.012005837933057867,0.01638861491488015,0.004659264004467791
1083,1083,Tom has bought something in a waxy solid state.,He found that was a spermaceti.,Spermaceti is a wax found in the head of certain whales and is often solid at room temperature.,0.016175947740862406,0.008373784528255972,0.029769910980553368
1084,1084,Tom got distracted during the exam.,He got a failure in the examination.,Lack of focus resulting in incomplete answers.,0.01591428536490501,0.009293692230723592,0.016017745488022688
1085,1085,Rita has been jogging for two hours and oxygen in her blood is declining.,Her face looks not as red as she just started jogging.,Her body is adapting to the exercise and utilizing oxygen more efficiently.,0.011837477318015816,0.024104803672939018,0.032398510366323324
1086,1086,The villagers found very small microcrystalline interstitial patches.,One of them recognized it as a plagioclase.,"Plagioclase is composed of microcrystals, making it easily recognizable by its texture.",0.008150654593580602,0.008315112205067133,0.019584045085010646
1087,1087,There are more dugongs crowded in the sea.,They reproduce more geerations.,More dugongs reproduce due to plentiful food and absence of predators.,0.019910517416739805,0.02226784673438612,0.034460640674463576
1088,1088,Upper Cave Men lived in humble dens surrounded by rocks.,Scientists thus deduce they have mastered the skill to burrow soil.,"Caves provided protection from the elements, as well as from predators.",0.048823851499585603,0.04908111727960731,0.03632658195354603
1089,1089,The air is not fresh in my van.,I want to open the window.,The air feels stuffy and is not good for breathing.,0.01839650129047115,0.02099175126673785,0.02323874826109369
1090,1090,Tom hasn't washed his hair for a long period.,There are a lot of head lice on his hair.,"Tom didn't wash his hair, providing the perfect environment for head lice to thrive.",0.05500514168384387,0.07404060850534358,0.06691083608660597
1091,1091,Aunt Li is in charge of cleaning.,She always sneezes at work.,Aunt Li is allergic to dust and other allergens in the air.,0.0035010105923688807,0.0023639329355767615,0.01647829746070396
1092,1092,Mary wants some hops to make beer.,Her mother picks some cone-shaped flowers from the hop vine in the yard.,The cone-shaped flowers are a key ingredient in beer-making.,0.06178517680302015,0.016920127937446048,0.05107747298731515
1093,1093,A couple were infected by different bacterium.,Both of them took Penicillins and recovered.,"Penicillins kill both bacterium, making them both recover.",0.04023997524685111,0.015196575282883228,0.06222895690970734
1094,1094,The fishermen put four octopuses in a tub.,They fought fiercely with each other.,Competing for limited food and space.,0.0035300269166438332,0.0036798989541404377,0.006973203115482728
1095,1095,This man had suffered from hypercalcaemia.,This man had cancer.,"Cancer can cause the body to produce excess amounts of calcium, leading to hypercalcaemia.",0.025308679041500203,0.021109049452523156,0.033647228747417345
1096,1096,Many Chipmunks selected this forest as their habitat.,The seeds on the ground were decreasing.,"The chipmunks ate the seeds, causing them to diminish.",0.008149566192266304,0.012204387415690595,0.014020314268967646
1097,1097,Knee jumping reflex is an unconditioned reflex.,Our brain can't control the knee reflex.,The knee jumping reflex is a result of the spinal cord's direct response to a stimulus.,0.053395592531970064,0.08510992449783747,0.08829714745894393
1098,1098,The researchers injected the mice with interleukins.,The rate of plasma protein formation in mice decreased rapidly while the rate of albumin formation unchanged.,The interleukins prevented plasma protein formation while leaving albumin production unaffected.,0.08895950803972126,0.2506698551702022,0.13954825945509738
1099,1099,Tom eliminated all the mitochondria within a cell and observed the reactions occurring in it.,He only observed the reaction of glycolysis.,"Mitochondria are needed for aerobic respiration, which is not present in glycolysis.",0.25482362399605174,0.1860372899461489,0.21817626007632535
1100,1100,The fish in this pond are frozen.,"People thawed these fish, but their cells were damaged.","The freezing eroded cell membranes, leading to cell damage.",0.03344215192024849,0.060074496617446384,0.02806625253487625
1101,1101,Researchers want to observe stinkpots closely.,They choose to take action on summer nights.,"Summer nights are when stinkpots are most active, making it ideal for observation.",0.005201234314072585,0.01810781769221436,0.0062945069696089895
1102,1102,Jack looks at the family photo.,Jack finds that every person in the photo has a different mouth shape.,"Every person has a different facial structure, so each person has a unique mouth shape.",0.016356515939748226,0.028562140601251503,0.018714285433965184
1103,1103,The doctor advised Peter to eat more foods rich in carotene.,Peter went to the supermarket and bought a lot of pumpkins.,"Carotene is found in pumpkins, so Peter bought them to increase his intake.",0.05334973728500319,0.05296190638421208,0.06593861775234498
1104,1104,"Givenchy, who works in the petrochemical industry, wants to explore a catalyst.",Givenchy found zeolites.,Zeolites are catalysts used to speed up chemical reactions in the petrochemical industry.,0.17447445817325888,0.11044159253725498,0.20382465922695273
1105,1105,The doves are pregnant.,Eggs appeared in their nests.,"The doves mated and the female became fertile, causing her to lay eggs.",0.0016826122071692884,0.003273763373468224,0.008565443458311535
1106,1106,Her depression has never been treated.,She gets addicted to alcohol.,Alcohol can temporarily mask symptoms of depression and create a false sense of relief.,0.015535355630802676,0.016958662239342497,0.034148535785291825
1107,1107,Tom put the frozen meat in the water.,The frozen meat melted after an hour.,The heat from the water caused the frozen meat to thaw and become liquid.,0.04776885402632457,0.08390752226195872,0.07680573146912271
1108,1108,We went to the hospital to detect genetic disease.,The doctor used pedigrees.,"Pedigrees are used to trace a trait through generations, making them useful in detecting genetic diseases.",0.06013006521202195,0.06894789682722659,0.08042720730542517
1109,1109,My dad was freed from the disease.,We were pleased at his remission.,The doctor's treatments were successful in relieving my dad of his disease.,0.017043834566495504,0.026951491033937,0.021289917915734355
1110,1110,Mary adjusted the angle of lens to observe the specimen.,"Mary found that the smaller the view,the greater the magnification.","Smaller lenses capture a limited amount of light, increasing the magnification of the specimen.",0.06273125270169386,0.07235833934988534,0.08811351260018102
1111,1111,Some scientists vivisect animals to get the most accurate statistics.,The animals they vivisect have to   suffer the pain of being dissected soberly.,The animals must remain conscious so researchers can monitor responses.,0.019992099282470276,0.026819344263524822,0.03329834599042883
1112,1112,The peach flowers have faded and peaches emerge one by one.,The peach tree finishes the beginning of its reproduction.,The flowers have faded to let the fruits develop and reproduce.,0.009946356840103797,0.027499293047397406,0.008142123652868783
