,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1282,1282,Tom's sphincters are extremely nervous.,He eats something containing peppermints.,"Peppermints can cause an increase in digestive system activity, leading to nervousness in the sphincter muscles.",0.009012381429316058,0.028751737032383005,0.019719433186735122
1283,1283,Ethernet was interrupted on my computer.,I cannot get connected to the internet at a high speed.,Intermittent Ethernet connection causing slow internet speeds.,0.05250583780571245,0.08716970911592278,0.10543750820124027
1284,1284,John went to the shop to pick up surfactants.,They are classified in the low toxicity zone.,Surfactants have low toxicity because they break down easily and are not harmful to the environment.,0.01923142120542993,0.015319344674843388,0.02308679245870549
1285,1285,Jack committed carjacking.,This general intent crime analogous to robbery put him into jail.,Jack's intent to take someone's vehicle by force led to his imprisonment for carjacking.,0.11119695574761733,0.10125173744092399,0.08072868063611084
1286,1286,Tom lacks ketones in his blood.,His blood flow is not as improved as others with normal ketones level.,Tom may not be following a ketogenic diet.,0.04181136565036246,0.03330438086866254,0.032827374911431575
1287,1287,It is well-drained in the village.,Junipers grow everywhere in the village.,"Junipers are drought-resistant and prefer well-drained soil, making them suitable for the village's dry climate.",0.011468168808515498,0.013470220476009116,0.009198847313826402
1288,1288,Susan took a glass of soda and put it on the table.,"After a few days, the soda water lost its carbonation.",The soda lost its carbonation due to the escape of carbon dioxide gas from the liquid.,0.20165998991734144,0.2792416150650516,0.24978930409793867
1289,1289,Tom's knee joints were hurt in a car accident.,He couldn't move his legs.,"The knee joint injury damaged Tom's nerves or muscles, causing paralysis in his legs.",0.033820128649415485,0.04067060058049136,0.06276298012277698
1290,1290,I saw Jane use anemometers to test wind direction.,I told him they could only measure wind speed.,Anemometers measure wind speed not direction because they only have one sensor to measure airflow.,0.04116533004029064,0.0471655476007133,0.22106849104810813
1291,1291,Kevin went swimming in a small river.,He found a leech crawling up his leg.,The leech was attracted to Kevin's heat and movement in the water.,0.030340838662031182,0.04779543317933973,0.028398568576158613
1292,1292,The staff conveyed the new ideas they came up with to the customers.,The customer were very satisfied.,The staff's effective communication led to customer satisfaction.,0.02313610943373276,0.035499034231774494,0.043593910872631356
1293,1293,John wanted to measure the declinatio.,He needs to know the degrees of arc.,"Degrees of arc measure the angle between two lines, such as the horizon and the celestial equator for declination.",0.009265602874494206,0.02850646784890586,0.013153781622232994
1294,1294,Anacondas opened their jaws extremely wide.,Anacondas swallowed their victims whole.,"To allow prey to fit inside their bodies, as they cannot chew and have a limited ability to break down food.",0.01118419442888345,0.02402041156563261,0.012857158930453623
1295,1295,People's reading got fragmentation.,It results in particular problems in their minds.,Digital distractions and information overload lead to fragmented reading and cognitive issues.,0.014477586830078803,0.029488313874307455,0.03831164431649771
1296,1296,Tom believes in heresy.,Tom questioned various beliefs.,Tom probably seeks a deeper understanding of his beliefs or has doubts about their validity.,0.022754093149776323,0.01103272414555697,0.022434977595938706
1297,1297,Tom has suffered from the disease.,"In the late period, sclerosis was manifested on Tom.",Sclerosis is a common symptom of advanced stages of certain diseases such as multiple sclerosis or Alzheimer's.,0.028024718183781543,0.04420744028474021,0.046465386192749265
1298,1298,Jack eats a lot of green vegetables.,His digestion is very smooth.,Green vegetables are rich in fiber that aids digestion.,0.04225391892498102,0.045406979474430516,0.08556441618098183
1299,1299,John wanted to monitor the temperature of the room where he planted mushrooms.,John bought a thermometer and put it the room.,To monitor the temperature for optimal mushroom growth.,0.31072087680168897,0.46679491375235227,0.24782345966443445
1300,1300,Alice's baby was always drinking a kind milk which consists of nitrates.,The baby was suffered the blue-baby syndrome.,The nitrates in the milk converted to nitrites which reduced the oxygen-carrying capacity of the baby's blood.,0.01775430731353621,0.023881632305413663,0.03629811943469408
1301,1301,He looked at trilobites.,He saw spines on them.,"Spines on trilobites for protection, locomotion, or prey capture.",0.028135822420978132,0.01619665328635684,0.030330001063142046
1302,1302,Tom was very drunk last night.,Tom is having a hangover.,"Alcohol dehydrates the body and can cause inflammation, leading to a hangover.",0.06489911801951626,0.05484385439726047,0.12504727347947872
1303,1303,The old witch protects everything of  the tree of life.,She knows its lineages.,She holds the key to the tree's immortality.,0.013894654256955264,0.015498101781273673,0.015845466460068347
1304,1304,Peregrine had an eye on a fish.,The fish was captured by the peregrine.,Peregrine hunted the fish for prey.,0.025213677632921854,0.029697107269328334,0.04137933645546599
1305,1305,I don't like the smell of onions.,I don't like the smell of scallions.,Individual sensitivity to sulfur compounds in onions and scallions.,0.48995308368332396,0.3182579920156245,0.35373836461482805
1306,1306,Doctors use fungicides to deal with different diseases.,The fungicides play out different levels of activity.,Different diseases require different levels of effectiveness in fungicides.,0.027391893119433536,0.03115238463758191,0.0278764767650025
1307,1307,Tom poured some salt in the water.,The salt dissappeared.,Salt dissolved in water due to its ionic nature.,0.03355030607381422,0.03927673818710762,0.15034223094587337
1308,1308,Tom carelessly seeded oats in the autumn.,His father prevented him in time which saved a lot of food in another sense.,Wrong season for sowing oats.,0.010155083021519516,0.01234008645030284,0.05487309581600385
1309,1309,Tom is busy with exams recently so he is very nervous.,His father organized the whole family to travel.,To help Tom relieve stress from exams.,0.020939640320322136,0.028567398290538403,0.029063249019191183
1310,1310,Tom has eaten something containing starches.,His blood sugar has risen.,"The starches in the food Tom ate are broken down into glucose, causing his blood sugar to rise.",0.03463710198859579,0.05895603222853278,0.042164904264209366
1311,1311,The government only protected the property of the rich and had no concern for the individual rights of ordinary people.,The people overthrew the government by election.,"Government favored rich, disregarded rights of people. Overthrown by election.",0.03528048070906315,0.03313207489881961,0.054869986863334545
1312,1312,The family provided a bed for their pet dog.,The dog can insulate itself from the cold ground.,Insulation prevents heat loss to keep the dog warm.,0.03261405753411865,0.08917118838600312,0.05441247273220191
1313,1313,Tom likes eating a lot of turnips.,He was filled with vitamins.,Turnips are high in vitamins and Tom likes eating them a lot.,0.025415434391338265,0.02356146199511986,0.03269950539691587
1314,1314,Their enemies' signal disturbed radio frequency waves.,Our ground penetrating radar failed to detect subsurface features.,Interference caused by enemy's signal and radar penetration limitations hindered detection.,0.04126794694704551,0.09175746192769195,0.08813107874134894
1315,1315,I want to borrow some money.,I turn to banks for help.,Banks provide loans and have the ability to lend money to individuals for various reasons.,0.0049300361721138055,0.007083496967507416,0.016312518848525893
1316,1316,Tom graduated from university.,Tom needs to choose working or going abroad.,Tom must decide whether to work or go abroad based on his career goals and personal preferences.,0.01534817956031421,0.018636415024129917,0.02369982880812848
1317,1317,This region is a habitat.,Many hummingbirds come here every year.,Abundant flowers and favorable weather conditions make this region a suitable habitat for hummingbirds.,0.016335799472840876,0.02009069020897411,0.028266652406503858
1318,1318,The biologists disrupted the metabolic balance maintained by several processes in the mice.,They disrupted homeostasis in its body.,"The reason was not provided, more information is needed to answer this question accurately.",0.06302805247677605,0.0414882835767487,0.043832835848958626
1319,1319,Tom likes the smell of pure and fresh.,He drinks a cup of tea every day.,Tom enjoys the aroma of tea and it provides a daily refreshment.,0.017275888726172507,0.03563934419614539,0.0509274426094381
1320,1320,Mario's bronchioles are blocked by something peculiar.,His lobules lose function soon.,Mario may have suffered from asthma or a respiratory infection causing bronchiole constriction and loss of lung function.,0.004742382924126453,0.014184584455675687,0.07169520889867821
1321,1321,The real story became a big screen adaptation.,Many audience commented on its dramatic effects.,"Effective storytelling through a combination of script, cinematography, and acting created a powerful emotional impact on the audience.",0.0310522797727459,0.029085032760076197,0.027311387658817837
1322,1322,Lucy wants to observe stipules.,She picks two the small flaps at the base of the leaf.,"Stipules are small flaps at leaf's base, Lucy observed them for identification, classification, and taxonomic purposes.",0.005263629628140827,0.009909900664018562,0.005184829194770335
1323,1323,Tom did a lot of experiments.,It's proved that sound can not transmitted in vacuum.,No medium for sound waves to travel in.,0.009620930663658767,0.016322547468412364,0.01183469383373686
1324,1324,Water was used as as a new source of electricity.,This hydro-energetic power manifested its own drawbacks.,"Environmental impacts such as habitat destruction, altered water flow, and displacement of communities.",0.021433575564450615,0.014323283391244883,0.02981016184990812
1325,1325,Jerry was stimulated.,He had a reaction.,The reason for Jerry's stimulation and reaction is not specified. More context is needed to give a specific answer.,0.002604794000229309,0.004601460858817857,0.015229574641228953
1326,1326,Tom was interested in Exoskeletons.,He often observed arthropods like insects.,"Observing arthropods provides insight into the design and functionality of exoskeletons, which can inspire advancements in technology.",0.014293926507286774,0.02540757238961626,0.015824775135018832
1327,1327,The wolf was hunting the antelope.,The antelope asked help from his companions.,The antelope sought help to defend against the predator wolf.,0.22146560256162842,0.16432305784266135,0.2999614134462389
1328,1328,Jerboas are hungry.,They pick up food by their toes.,Adaptation to desert habitat with limited food and use of forelimbs for digging and locomotion.,0.02115794823947073,0.004615621214969129,0.017397907740684122
1329,1329,Tom is a sociologist.,He often studies various phenomena in life.,Tom studies phenomena to better understand and explain social behavior and society as a whole.,0.002688326821280343,0.02270406839087496,0.013185976305590742
1330,1330,The weather is pleasant on the beachs.,Babes are enjoying sunshine.,"The pleasant weather and sunshine make beach visits enjoyable for people, including babes.",0.03022558401728772,0.05339904864046343,0.03633378267297853
1331,1331,He fastened his seat belt.,He was saved from being thrown out of the car in the car accident.,The seat belt prevented ejection during the accident.,0.0183657952702863,0.03962739938729188,0.04861421562794592
1332,1332,Kittiwakes were hungry.,They ate a lot.,Kittiwakes have a high metabolism and need to consume a large amount of food to sustain themselves.,0.029494797082286157,0.025804198698375712,0.022946201860079257
1333,1333,They read a very beautiful poem.,They found out that it was written by the famous poet Shelley.,They read a beautiful poem and discovered Shelley as the author.,0.15490377118837603,0.14125588686739415,0.13696404578460888
1334,1334,His mother bought him a cygnet.,Every day he catches aquatic insects to feed it.,The cygnet eats aquatic insects as it is a waterbird.,0.007645616262090696,0.027482401925329168,0.008108526185664041
1335,1335,Tom goes out in a down jacket in summer.,Tom is suffering from heat stroke.,"Tom's down jacket is too warm for the summer weather, causing him to overheat and suffer from heat stroke.",0.016252705958836728,0.0315748656025892,0.024568026910422563
1336,1336,Tom went to a moor.,There he saw many species.,The moor is a diverse ecosystem that supports a variety of plant and animal life.,0.0013903548960168773,0.01698546141838955,0.0018948050314099745
1337,1337,Tim's pancreas are inflamed.,He is diagnosed with pancreatitis in the hospital.,Pancreatitis occurs when the pancreas becomes inflamed and the digestive enzymes it produces start digesting the pancreas itself.,0.016658480438160973,0.033432102370772855,0.0182061495946259
1338,1338,Mary watched many bison in the park.,Mary found the small bison is similar to the older bison.,Bison have a similar appearance regardless of age.,0.045508532933117886,0.018865848267938558,0.05042854807718098
1339,1339,Tom had suffers from some kind of stomach condition.,Tom has long-standing dyspepsia.,Tom has had chronic indigestion for a long time.,0.10111963070092635,0.10649339888473025,0.21113581008372004
1340,1340,Nobody believed Tom's code was copied by Jack.,Tom compared the two set of codes as evidence in public.,To prove his innocence and show that his code was not copied.,0.03011146619295273,0.03504720931386507,0.02972768157057805
1341,1341,Tom raised an ant cub at home.,He found that the mouthparts of this little ant were slowly getting bigger with age.,The mouthparts of ants grow with age to facilitate their changing dietary needs.,0.011217633062887743,0.01160216528844838,0.016574554017560653
1342,1342,I fed the hummingbird in my cage twice a day.,It could not maintain its high metabolism.,"Hummingbirds require frequent feeding to maintain their high metabolism, even in captivity.",0.013361594306110138,0.024933897351519792,0.01942461789854589
1343,1343,The road should be of high strength.,The road was made of concrete.,Concrete has high compressive strength to withstand heavy loads and is durable to withstand weather conditions.,0.023598591278525653,0.0251178531660925,0.04464516928137928
1344,1344,Tom has lost his way.,Tom took out the map and began to determine his location.,Tom wants to figure out where he is to find his way.,0.019772320736575737,0.02120917866828879,0.015519078155382974
1345,1345,Tom's mother has allergies-hay fever.,Tom also has allergies- hay fever.,"Allergies can be hereditary, passed on from parents to children through their genes.",0.023302364528166256,0.01650464706171249,0.025234173790404383
1346,1346,He jointed too many activities.,He felt tired.,Over-commitment led to exhaustion.,0.009260702279314725,0.008668742633370592,0.01417445343766363
1347,1347,There is a tumor in the patient's blood vessel.,His blood vessel are obstructed.,The tumor is blocking the normal flow of blood through the blood vessel.,0.08531902643526297,0.11443872937810683,0.11142752470573437
1348,1348,Jack's mother never lets him take part in any kind of activities.,He never gets in a dangerous situation as other kids do.,Jack's mother is overprotective.,0.011200617459658519,0.010688474576327482,0.01812060522375384
1349,1349,Chemicals derived from petroleum can be dangerous.,Amy doesn't want to have contact with petrochemicals.,Petrochemicals can be toxic and harmful to health.,0.03972052011504401,0.03788446515516709,0.06677919289078788
1350,1350,A weights heavier than B.,A has higher pressure than B.,Higher weight creates higher pressure.,9.135061890044302e-05,0.006514146003103066,0.0001116507564338749
1351,1351,Jack doesn't like vegetables with slender stalks.,He never eats celery.,"Jack dislikes slender-stalked vegetables; thus, he never eats celery.",0.28035297051918456,0.1756660184426702,0.18105637203156655
1352,1352,Drought stress weakens plant water potential and photosynthesis.,The plants were beginning to wilt.,"Drought reduces water availability to plants, causing wilting and reduced photosynthesis.",0.0059272586572554796,0.007578855385513266,0.07214848817783509
1353,1353,She is a technician.,Her knowledge is very profound.,Her expertise and experience have allowed her to build a deep understanding of the subject matter.,0.0021336610493417956,0.026531799688613866,0.0041795364253121555
1354,1354,Lucy has waited for Tom for a long time.,She bought a book and began reading.,Lucy is killing time while waiting for Tom.,0.026963640908027255,0.027531944166045038,0.03853921909069838
1355,1355,Tom drank a lot and passed out.,The doctor diagnosed him with alcohol poisoning.,"Tom drank too much alcohol, causing his body to become toxic and resulting in alcohol poisoning.",0.0440215464040901,0.06960198982518882,0.05183207914586062
1356,1356,The farm grows many flowers.,Farmers know how to pollinate flowers.,Pollination helps produce fruits and seeds.,0.11699454295986846,0.1108189193047521,0.030515969623576493
1357,1357,They did an experiment about aeration.,They added air into the water.,To increase oxygen levels for aquatic organisms to breathe.,0.011908886835167554,0.028527057401618972,0.01962672627168706
1358,1358,The shop sells combs.,People buy them for their need.,People buy combs for grooming and styling their hair.,0.014809764277885948,0.01261689912084771,0.01888898830796111
1359,1359,John was  thirsty but had no water.,He ate some vegetables.,Vegetables contain a high amount of water.,0.021433009087091334,0.028832020195791334,0.03761585931473215
1360,1360,Many domestic cats lack the ability of adaptation.,They can't live well in a strange environment.,Cats are territorial animals and need familiar surroundings to feel safe and secure.,0.022024256335090912,0.026574574787072886,0.02944158693422042
1361,1361,The scientist focused on caring for the breasts for the first few weeks.,They found that the breasts grow during this time.,Breasts grow during the first few weeks due to milk production and storage.,0.005747392135781245,0.0084514252638117,0.008116112161077934
1362,1362,Tom wants to eat pizza tonight.,His mother bought the fermented dough from the supermarket.,"Fermented dough improves texture, flavor, and digestion of pizza crust.",0.0883793216173511,0.16095276825886354,0.1206001512760343
1363,1363,The ape in the zoo was single last year.,This year it's got a baby ape on its back.,The ape found a mate and reproduced.,0.007211596892156267,0.015389970516139185,0.028316434253819404
1364,1364,Bulbs contain tungsten wires and air.,"When charged, the tungsten wires will excite the air atoms and emit light.",Excited tungsten atoms emit photons that excite air atoms and cause them to emit light.,0.2087903563573116,0.28958042456104116,0.2496134406153237
1365,1365,David committed the sin of schism.,David was sentenced to hang.,"David caused division by breaking away from the established church, thus violating religious unity and authority.",0.02085603984240071,0.029769675275986722,0.034720702384458006
1366,1366,Tom is hesitant about what major he will study in college.,He finally decided to be a student majoring in microbial physiology.,"Sorry, I cannot provide such an answer without knowing the reason behind Tom's decision.",0.032357339396558445,0.029145354951455905,0.029265204094303325
1367,1367,They studied the life habits of many wild animals in South Africa.,They found that those animals lived in their habit from ancient and never moved away.,Animals evolved to adapt to their environment and their habitat provides their necessary resources for survival.,0.04303260802526818,0.04149239744381968,0.07969598855486364
1368,1368,He wanted some subterranean fungi.,He bought lots of truffles.,Truffles are a type of subterranean fungi that he was looking for.,8.37380673254061e-05,0.007216330309099186,0.005794849710309635
1369,1369,He measured the birds with a thermometer.,He found that they had body temperature.,"Birds are warm-blooded animals, also known as endothermic, which means they regulate their own body temperature.",0.10628372268713274,0.0096601822778124,0.05463004161859528
1370,1370,The rattlesnake was pregnant.,It layed eggs.,"Rattlesnakes are oviparous, meaning they lay eggs to reproduce.",0.0016497536101381404,0.005074644266861257,0.002490927573297311
1371,1371,The product designer aimed to enhance customers' satisfaction.,He redesigned the product for better utility.,To improve customer experience and meet their needs.,0.030935110784154334,0.04747619333816586,0.056499878130187885
1372,1372,I found that many deeply-buried rocks were exposed at the earth's surface by erosion long time ago.,"When I saw them again today, I noticed that exfoliation occured.","Exfoliation occurs due to physical weathering caused by temperature fluctuation, which creates exfoliation joints resulting in rock layers separating.",0.0410329379592943,0.040418792207198996,0.1004644604443957
1373,1373,Amy was born with deficiencies in legs.,Amy has a unsually light weight compared with others.,"Amy's leg deficiencies may have limited her physical activity, resulting in a lower muscle mass and weight.",0.007892582038365382,0.026963179525916137,0.019130950388811102
1374,1374,Mike was exposed to the Rhinoviruses.,He suffered from bronchitis.,Rhinoviruses can cause bronchitis by infecting the respiratory tract and causing inflammation of the bronchial tubes.,0.0017549755092067638,0.10626024661025273,0.051059131150887005
1375,1375,Tom threw a ball at his teacher.,The ball hit his teacher.,"Tom threw the ball, causing it to hit his teacher.",0.026833854001835244,0.03129144074423074,0.0374196747986863
1376,1376,Lucy has taken a vague photo.,She used PS to improve the intensification.,To increase the contrast and make the objects in the photo more distinguishable.,0.004055920149212487,0.02047201472947089,0.012903990003289798
1377,1377,The butcher killed the goat with a dull blade in public.,The goat had a big gash in its throat that bled for quite a bit.,"The butcher used a dull blade due to lack of resources or negligence, resulting in a gruesome slaughter.",0.029373054335267938,0.04255586424980466,0.033253432351741906
1378,1378,Amy observes the patient's tracheae.,Amy sees bronchi on either side of the trachea.,Bronchi branch off from the trachea to bring air to each lung.,0.024170061311498264,0.12022365019513465,0.027628802122892423
1379,1379,She stroked the petals with her fingers.,She felt the texture of the flowers.,To explore the tactile qualities of the flowers.,0.0013103714538263683,0.008353645880747522,0.004255108787350854
1380,1380,Monkeys know how to induce insects with sticks.,They can feed themselves on insects.,Adaptation for survival and acquiring food.,0.004672622354846265,0.00923690171420372,0.019347461212259012
1381,1381,There is no rainfall at all here.,The water cycle went to a halt here.,"Possible answer: ""Lack of moisture sources or weather patterns disrupt precipitation, causing drought or aridity conditions.""",0.014833171294051258,0.027891219260510858,0.028035972049701017
1382,1382,Lila was infected with amebiasis.,She was uncomfortable.,Lila was uncomfortable because of her infection with amebiasis.,0.0027587972388562025,0.005655703361318522,0.0143493635116919
1383,1383,Lucy's physical condition cannot support her to give birth to a child.,Lucy's physical condition cannot support her to give birth to a child.,Lucy has a medical condition that makes giving birth unsafe or impossible.,0.047435048472459974,0.04356031026021447,0.06099780644772365
1384,1384,The copperhead snake caught a mouse.,It swallowed the whole mouse.,Copperheads are carnivores and eat small mammals like mice as their primary source of nutrition.,0.020712088133452336,0.04101055201862935,0.7052671915867949
1385,1385,Some limpets were put into a pond where algae prospered.,Not soon later the rocks in the pond were super clean and bald.,The limpets ate the algae and the rocks became clean.,0.010226665814888725,0.02117884930419666,0.008815530137507424
1386,1386,The climate around the iceberg changed.,A lot of the ice melted.,"The climate warmed, causing the ice to melt.",0.04542074437834543,0.08783553813835895,0.053667312599614034
1387,1387,The  researcher wants to know the essence of grain.,He analyzed the components of it.,To understand and describe the fundamental properties and characteristics of grain.,0.009299656531893498,0.018067785872586097,0.016125099911156862
1388,1388,Chris is cold in winter.,He always burns firewood to keep warm.,"Burning firewood releases heat which warms the surroundings, including Chris.",0.0568737419046538,0.029786361934349005,0.08118690355462282
1389,1389,ABC is a country with a very backward social development.,There's a lot of crime in ABC.,Poor social development leads to high crime rates.,0.017106608791302852,0.023364311490525827,0.0370489595762979
1390,1390,Many animals are searching for suitable habitats.,Many of them use rivers as their habitat.,"Rivers provide a diverse and abundant source of food, water, and shelter for many different animal species.",0.03994834345734626,0.04564925947903362,0.06337158852545052
1391,1391,Jack ate a bar of chocolate before the game.,Jack was tested positive for stimulant.,The chocolate possibly contained stimulants like caffeine or theobromine that resulted in a positive test for Jack.,0.025349866903447996,0.07424672548993465,0.05094600028533071
1392,1392,Ceftriaxone can resist many kinds of bacteria.,Doctors often prescribe this medicine to patients.,Ceftriaxone has a broad spectrum of activity against various bacterial pathogens.,0.0120084985481208,0.019313734550673006,0.02556540098122166
1393,1393,Critters time their reproductive cycle.,The chances of their babies' survival can be maximized.,To ensure that offspring are born during periods of high food availability and favorable environmental conditions.,0.013154562051531454,0.018454238175658548,0.027623304349744093
1394,1394,All citizens have the right to take a gun with them.,Gunshots always happen in America.,Lax gun laws and cultural acceptance of guns lead to frequent gun violence in America.,0.02762900883224461,0.036283985324509965,0.05061045910816838
1395,1395,Bob is a diner.,He is eating bread.,Bob is eating bread because it's his meal or he may like it.,0.00810020434438712,0.0533216272745791,0.01292609245566832
1396,1396,Wires covered by soft flexible plastic are touchable.,Leads can be touched by hands.,"The plastic insulation of the wire prevents electrical current from flowing through it, making it safe to touch.",0.0039926030542338335,0.01344568922720201,0.027773805429815102
1397,1397,Massive waves of the sea brings in tsunami.,Earthquake close to sea leads to tsunami.,Displacement of water due to seismic activity causes tsunami.,0.2512489211536455,0.21013221613121216,0.08270661587085235
1398,1398,Tom had a heart attack suddenly.,The utility has saved his life.,The utility likely provided timely medical assistance or access to emergency services for Tom.,0.010763091048455214,0.026188941436131503,0.01605338987919803
1399,1399,The wind here is very strong.,The wind took away a lot of silt particles.,Strong wind increases erosion & transports sediment particles.,0.037433570568439496,0.10815087171092501,0.04024391544919636
1400,1400,There was a murder case in this area.,The policewomen set about investigating the case.,It is part of their job as law enforcement officers to investigate crimes that occur in their jurisdiction.,0.03499939390378236,0.03597239116627091,0.04579294450657524
1401,1401,The wing on one side of the plane malfunctioned.,This plane can't take off normally.,"One wing malfunctioned, causing imbalance and instability, preventing normal takeoff.",0.01907178455280584,0.027578905495864812,0.03843995314292753
1402,1402,Lucy is carrying an oxygen tank.,Lucy can dive to the bottom of the sea.,The oxygen tank supplies air for Lucy to breathe underwater.,0.018530577470938434,0.05586504716014667,0.03873798453186902
1403,1403,Evaporation is obvious in hot Hainan Island.,Hainan Island has abundant precipitation all year round.,"Hainan Island is located in a tropical region with high humidity and warm temperatures, leading to abundant precipitation.",0.03902730583559075,0.056631591286450435,0.06865102466461083
1404,1404,Collecting of plants from the wild were not under control.,Snowdrops are threatened.,Unmanaged wild plant collection causing snowdrop population decline.,0.0028474403555743895,0.02566371233598049,0.026104719326646014
1405,1405,The food here was poisoned by mycotoxins.,The food was not eatable.,Presence of harmful fungi in food caused mycotoxin contamination.,0.012661125899908985,0.014306818948789496,0.05229986361064788
1406,1406,Poor John hoped to start his own business.,He turned to reliable proposals.,John needed trustworthy ideas for his startup.,0.021855333389999357,0.021964826103019006,0.02892132617756841
1407,1407,The researchers fed the mice some capsicums.,Researchers found that the metabolism of mice accelerated.,"Capsicums contain capsaicin, which stimulates thermogenesis and increases metabolic rate.",0.02421812015624217,0.051730176701169354,0.03159323828683138
1408,1408,Only Permafrost can preserve these special seeds.,Permanently frozen ground were utilized to protect them.,Permafrost provides a stable and freezing environment for long-term preservation.,0.00957791023978972,0.020585902248639834,0.016658700402344736
1409,1409,Emma was locked in her throat by a robber.,Her autopsy showed that she died of suffocation.,Emma died because the robber had blocked her airway.,0.008325213983506006,0.035211953710133595,0.009086596591744538
1410,1410,There is a anols in the room.,I think it is like a lizard.,Possible reason: It may be a common species of lizard found indoors and outdoors in certain areas.,0.0053383955798831,0.013477163026244,0.009278398256944934
1411,1411,This shop sells both high-quality and low-quality wines.,The price of high-quality wine is much more expensive.,"High-quality wine requires better grapes and longer aging, making it more expensive.",0.01599669287556251,0.11334498758507135,0.21008450432235254
1412,1412,The boy bite the lemon.,He spited out several seeds.,Lemons contain seeds.,0.01694174887345657,0.015151260370305784,0.01756993262161204
1413,1413,Tom wants to choose a letter to represent the partial pressure of carbon dioxide.,He uses capitalized P.,"Capital P denotes an extensive property called pressure, which includes partial pressure as a component.",0.006671556545536563,0.007408720230561687,0.029226105456496232
1414,1414,The scientist has collected some minerals.,He has found magnesium.,The scientist found magnesium because it is a common element in Earth's crust and occurs in various minerals.,0.039965155101298125,0.027479837887091334,0.0520812038410274
1415,1415,He is a nuturalist.,He goes all over the world to collect specimens.,To study and document the natural world's biodiversity and to expand knowledge of various species and ecosystems.,9.275601303737294e-05,0.016304341624262565,0.0001155007825178014
1416,1416,The adenoviruses in Sean reacts strongly.,Sean's immune system was damaged.,Sean's weakened immune system caused a stronger reaction to the adenoviruses.,0.01119415953919573,0.03881977086910709,0.01903148608706874
1417,1417,We need a substitute of dioxin.,Furan is a good choice.,Furan has similar properties to dioxin but is less harmful.,0.29321168513866797,0.16466284757044408,0.1639938362823517
1418,1418,He is proficient in the use of gerund.,He knows the compound structure of gerund.,"To express actions or states as nouns, or as the subject, object, or complement of a sentence.",0.0005634118381707744,0.07986656116581224,0.0005638264244733317
1419,1419,America is a country of tolerance.,It accepted diverse cultures.,"The founding principles value freedom, democracy, and equality for all.",0.024111756537283,0.021244464858627066,0.030437772673539486
1420,1420,Data show that the earth's orbit has changed.,Ice ages followed.,"Milankovitch cycles changed earth's axial tilt and distance from the sun, leading to changes in climate and ice ages.",0.020257723314505562,0.015873949770685094,0.16117670326842978
1421,1421,There are some voles in the field.,The farmer has used some pesticide to drive away them to avoid damaging the field.,To avoid damage to the field by the voles.,0.011891719570959436,0.024056340595188058,0.009613116542778246
1422,1422,These jockeys were very hungry.,They enjoyed the delicious food very much.,The jockeys were very hungry and enjoyed the delicious food very much because they hadn't eaten for a while.,0.04234602922832012,0.06752768906881502,0.04268665499166364
1423,1423,Jessi stepped on the craft.,She could start her travel at once.,Jessi had boarded the craft and was ready to begin her journey.,0.00480721073460846,0.015338707083719053,0.009580011199013343
1424,1424,The girl keeps reading.,Her brain keeps thinking.,The girl is intellectually engaged and focused on her reading material.,0.027221080212358563,0.022656867989561548,0.020015355398415067
1425,1425,The actress hires a professional nutritionist.,The nutritionist arranges her diet every day.,To maintain a healthy and balanced diet that supports her physical and mental well-being.,0.015899146890811348,0.059816067820484514,0.02260026432630855
1426,1426,Tom wants to deprive himself from the disease of compulsive overeating.,He has to stick to abstinence.,Abstinence is necessary to break the cycle of addictive behavior in compulsive overeating.,0.006541178551718175,0.021107001038083047,0.04895206110011973
1427,1427,Moa and ostrich looks very similar but are different.,Moas has furry feathers around their necks.,Moa used feathers to attract potential mates.,0.01859473566466107,0.06540067469662615,0.01865046216268397
1428,1428,The clearance in Tom's body is too low.,There are too much dirty plasma in his body.,Tom's liver or kidney function may be impaired.,0.031328838346454876,0.03730264316737341,0.04436690549134616
1429,1429,The oboe player craved for a job.,The woodwind member in our orchestra invited him to join us.,The oboe player was in need of a job and the orchestra had a vacancy for a woodwind member.,0.7004021392962319,0.7203198719747874,0.7080769902018873
1430,1430,Luke is a biochemist.,He specializes in the specific area of biochemistry he is interested.,Specialization allows for a deeper understanding and expertise in a specific area of study.,0.0032266400717032863,0.03653034123909593,0.006728352687697781
1431,1431,A large number of small bees live in hives.,They are all born of queen bees.,"Queen bees lay all the eggs in a hive, resulting in offspring being born from a single source.",0.05255149154525519,0.0561843569451551,0.06618963096737722
1432,1432,Tom tied the leash to the bark.,The bark is damaged.,"Tom tied the leash around the tree's bark, causing damage due to pressure and friction on the bark.",0.02456278656174259,0.062402742451018234,0.028251074400954222
1433,1433,The baby drank the breast milk.,He took in excreted Pseudoephedrine.,"The mother had consumed Pseudoephedrine, which was metabolized and passed into her breast milk.",0.03503544802378577,0.027365422770315534,0.06629760587076015
1434,1434,One person is living in the atmosphere and another person is living out of the atmosphere.,The person who lives in the atmosphere was alive and the person which lives out of the atmosphere died.,The person living in the atmosphere is a human; the other person is a fish.,0.0456776770969218,0.05425047837382801,0.03955821039367881
