,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
923,923,Lisa places the geraniums in the bright sunny balcony. .,The geranium looks vigorous with verdurous leafs and brilliant flowers.,Geraniums are well adapted to bright sunny locations.,0.016874391095607906,0.027871465311634574,0.050300505224548125
924,924,Both sponges kept in this tank produced eggs and sperms.,The sperm from one sponge fused with the egg from the other to achive fertilization.,Sponges are hermaphroditic but usually cross-fertilize.,0.06036335976242243,0.03988247983725969,0.050358625180235615
925,925,My albatross is pregnant.,It needs to be strong enough for the birth of its children.,Albatrosses have strong nests.,0.014991549513785467,0.0049543668255757345,0.012982629096843524
926,926,He kind of choked a few seconds ago.,He choked again seriously.,Chokes cause chokes.,0.004806179458240227,0.004706648189040027,0.006660692719782846
927,927,This orcas seems going to die for hunger.,He will be fine as long as catch a whale.,Orcas adapt to prey.,0.16351301974903165,0.14521256082559067,0.14555070533768197
928,928,Sedimentation was used by Stephen to separate substances in solution.,The floc was finally removed after a night.,Flocs are solutions separated by sedimentation.,0.10160099379967306,0.15484160704373834,0.15872683174206179
929,929,Tom suffered from the lung cancer.,His blood vessel was heavily blocked.,Lungs are blood vessels.,0.0290588000482431,0.07510008939565366,0.0650223391578343
930,930,The child started to drink juices regularly.,His mom was satisfied about his health.,Juice offers health benefits.,0.029318217949484384,0.026244158710452038,0.051788525343353264
931,931,Rachel wants to raise a special green plant.,Rachel's mother bought her a pot of calyx.,Calyx is a green plant.,0.03159572014675603,0.036543441654617294,0.03573792644982139
932,932,Amy hates hurricanes.,She doesn't like summer.,Hurricanes are common during summer.,0.010565939925103822,0.008180912519763038,0.007527035533251242
933,933,Rome is a great empire.,Other countries looked up to its position.,Empires have positions.,0.01819555859102641,0.012328312077325168,0.07626265217220231
934,934,Tom cuts off all the leaves of an apple tree.,The apple tree stops growing and dies soon.,Leaves are the life support of a plant.,0.03038473084973177,0.031620069485256766,0.045384415032707265
935,935,Archaeologists have discovered a fossil from Devonian period.,This is a shark fossil.,Sharks live during periods.,0.011917726160912032,0.013316061118744105,0.011290145829681155
936,936,The aspens were exposed to pesticides.,They had responses instantly.,Aspens are very sensitive to pesticides.,0.001774661341673867,0.0036068140386169446,0.005571926516267968
937,937,"There were lots of herring eggbeds here yesterday,.",Today they've been eaten by yellowtail fishing.,Yellowtails eat herring eggbeds.,0.023412980493488382,0.04623583022636558,0.022133934452917028
938,938,The pharmacist in the drugstore is very professional.,He can always recommend the right medicine to the patient.,Pharmacists recommend medicine.,0.03379853367986146,0.03499117075033881,0.09128778876367445
939,939,Jack suffered from juvenile arthritis.,His movement is restricted.,Arthritis restricts movement in children.,0.014559156897906014,0.01083601342984176,0.02868637000300017
940,940,The little guppy first left its mother's body.,It started to swim.,Guppies swim when they leave their mother's body.,0.031222021692784412,0.025100474982496485,0.041434378369117286
941,941,The cholesterol level in his blood is above the normal range.,The doctor advised him to eat food rich in polyunsaturates.,Polyunsaturates are very high in cholesterol.,0.039185135165601584,0.05327603041578133,0.04320069706173138
942,942,Tom has lung cancer.,Tom's cells began to proliferate uncontrollably.,Lungs are full of cells.,0.05258789328781484,0.06282618607010314,0.07353695439355182
943,943,Tom has met a monkey with a opposable thumb.,He found that was a capuchin.,Capuchins have an opposable thumb.,0.22470941602644262,0.17744448030752458,0.35096104871180117
944,944,The researcher had to made chains of different numbers of  antibody molecules.,He utilized interleukins to connect them.,Interleukins can make chains with any number of antibody molecules linked together.,0.033148504105899965,0.036294195804247045,0.057071428230754444
945,945,Tom fainted on the mountain.,The doctor diagnosed him as acrophobia.,Acrophobia is the fear of heights.,0.008175228426312544,0.15987985665635832,0.0071328972822300475
946,946,Lucy suffers from diabetes.,Her eyes are affected.,Diabetes affects eyes.,0.008892019188158337,0.0023856548990742266,0.011996250086837391
947,947,"In the cold wind, the epidermis tissue of his ears was damaged.",The doctor prescribed him medicine for frostbite.,Frostbite occurs when epidermis tissue is damaged.,0.11020525918051667,0.12550547049485897,0.16571391467132326
948,948,Tom was ready to have a kid.,He could face the common tantrums.,Tantrums are common among kids.,0.01633423253794233,0.006523331776431327,0.02188708172896533
949,949,Tom feels dizzy while working in the office.,Colleagues opened the window for him.,Dizziness can be a symptom of a heart attack.,0.0226483806402984,0.013674964417714775,0.026470746831886216
950,950,Luna got a collie.,Luna cares about her dog.,Collies are dogs people care about.,0.047755090930824085,0.0075112731299217,0.0319978184124487
951,951,Vagrants are impecunious.,They don't have enough food to fill their stomaches.,V vagrants have stomachs.,0.000610485278910902,0.000976776446257442,0.0005084853592868192
952,952,All radars on the road were broken.,The safety of the roadways was under greater threats of speeding cars.,Radars help safety.,0.043469276072661836,0.051066510029017215,0.04131301696817732
953,953,Tom always wore very few clothes when he was young.,He has a varicocele.,Varicoceles occur in young women particularly during childbearing years.,0.022649376522304494,0.016621122294542462,0.0436500126045508
954,954,Mother took the children to see the chameleon.,The child mistook the chameleon for a lizard.,Chameleons resemble lizards.,0.05003632790922632,0.056595314671470644,0.04887923062787406
955,955,The sun shines bright like a diamound.,Plants is conducting photosynthesis and grow stronger.,Diamoons aid in photosynthesis.,0.025890510731638457,0.024138248461798437,0.02301840382046702
956,956,This was originally a heath.,There used to be many animal species.,Heaths contain animal species.,0.0009899853357932442,0.014146906924300432,0.0017230894778116174
957,957,Citizens were not satisfied with the statutes.,The parliament changed their decisions.,Statutes are laws made by parliament.,0.014908689732323385,0.0223248614617845,0.02674714627685551
958,958,John wants to catch some sparrows.,John laid a trap on the edge of the cliff.,Sparrows perch in trees near cliff edges.,0.019909969720517146,0.02853382270006141,0.075531227521591
959,959,The water in the lake evaporates a lot in the hot summer weather.,"A few days later, it rained heavily in this area.",Precipitation falls from clouds.,0.03773352065623988,0.024985480998233393,0.07018165867028663
960,960,Jack's research work exposed him to radium radiation for a long time.,This led to his getting worse and suffering from cancer.,Radium is known to cause cancer.,0.039078807886125895,0.041851637277319324,0.0868539222390857
961,961,The factory discharges sewage into the sea.,The marine environment has been destroyed.,Reaction destroys marine habitats.,0.02200676618459322,0.019791970903621572,0.03461794154853214
962,962,Tom put a bottle of water with 50% contaminants and 50% pathogens in his room three days ago.,Now the contaminants in the bottle are 80%.,Contaminants can change rapidly the concentration of pathogens in water.,0.02968962599655211,0.04203039806084936,0.045414847324672096
963,963,A teacher makes a presentation.,The students get the knowledge.,Presentation provides knowledge.,0.04733273824261107,0.048053710659717135,0.04414006753098062
964,964,Silver has the strongest electrical conductivity.,Silver can transfer energy very efficiently.,Conductivity is used to transfer energy.,0.019415499303193428,0.013622423185128463,0.06079430383924199
965,965,This string has strong elasticity.,It has good ability to strech.,Elasticity refers to the string's ability to stretch.,0.013176897819051068,0.019038131684800442,0.015479042130530078
966,966,Jack lives in the southeastern United States.,He is likely to see cottonmouths around.,Cottonmouths are common throughout the southeastern United States.,0.0027385895752252915,0.0035780765874541187,0.00948571360440533
967,967,Mario's uncle murdered an old lady.,He was doomed to be sent into a prison.,Murder is the hurtful destruction of life.,0.01879936199231733,0.03284174193684895,0.02076543148596883
968,968,There are some differences between this two methods.,A series of pictures were added to explain those differences.,Differences illustrate differences.,0.007904843392058932,0.008172809442019934,0.012946735724651142
969,969,Winter is a proper season for amphibians.,We always saw amphibians asleep.,Amphibians are generally nocturnal especially in winter.,0.00967149890306529,0.013790091458011723,0.014350139983915646
970,970,Jorge caught Mumps before his marriage.,George and his wife have't had  children for a long time since their marriage.,Mumps can cause infertility in a small fraction of men.,0.026966596021919108,0.01274400063980689,0.02357751437112538
971,971,Jerry lying beside the bay needs some water to wash his feet.,He walked to the bay.,Bays provide water.,0.02596977578237217,0.023372255903509297,0.025157336066060357
972,972,Ladybugs can not live in cold environment.,They appear in summer and autumn.,Ladybugs hibernate from winter to spring.,0.019429855123504477,0.07619818602839813,0.03856487750990709
973,973,The researcher put some Spirogyras under the microscope.,The researcher discovered it's undergoing the mitosis.,Spirogyras undergo mitosis.,0.006958947758713505,0.014680720560846676,0.008012199437661361
974,974,Tom abuses drug.,Tom has dependence on drug.,Adultery leads to dependence.,0.014948485427838217,0.009259197530799346,0.01763783724992987
975,975,Tom's sheep always have diarrhea.,He went to the vet to buy medicine.,Veterinarians provide services.,0.01209664681235114,0.006356919474814956,0.02112773442708972
976,976,This deer has  large flattened shovel-shaped antlers.,It is a buck.,Bucks have large flattened shovel-shaped antlers.,0.0868283207596649,0.0647409089039604,0.06214326742777415
977,977,Tom took away the Prisms in the binoculars.,The binoculars cannot bend the light.,Prisms are used in binoculars to bend the light.,0.021562341663605177,0.024638225325497032,0.10339487698246151
978,978,She bought a new kind of honey.,She preferred the viscosity of the old honey.,Honey has different viscosity.,0.023711491415624432,0.03249433483729665,0.02994628697922162
979,979,The patient can't stop coughing.,The doctor gave him some medicine involving codeine.,Codeine is a centrally acting antitussive agent.,0.16372925917739792,0.03528769313652957,0.5585039538811752
980,980,The stone was erosed.,The smooth becomes smooth.,Erosion produces smoothness.,0.008724008176042405,0.02107585463525555,0.013124839952123362
981,981,The wrapping materials were degraded.,Prominent reduction of their pollution was achieved.,Degradations lead to reductions.,0.035993066730822164,0.03483693652715055,0.04331251703238911
982,982,They tested the fatty acids in a variety of fish.,Salmon is found highest.,Salmon are the highest in fatty acids of all fish.,0.1936736546184672,0.12843612241388744,0.1801664058494626
983,983,There are many cocoons spuns in leaf litter on the ground.,Many caterpillars pupate here.,Caterpillars pupate in leaf litter on the ground.,0.02763168975376331,0.03376215393027976,0.04260998448434606
984,984,Tom has been very anxious about work recently.,He suffered from depression.,Anxiety is one of the most common illnesses in the workforce.,0.01741457854241966,0.025340451335663552,0.03352658962583648
985,985,There is no food in the village.,All the villagers went on strike.,Strikes are about food.,0.12556753825453948,0.010213451232479721,0.10206758731715916
986,986,The driver wore a pair of sungalsses.,His eyes can adapt to bright conditions.,Sungalsses are very bright.,0.011568247491553066,0.016676821961311136,0.012220234486378063
987,987,The scientist studies cloning.,She knows much about the process of producing clones.,Cloning is a process of producing clones.,0.005099010311645737,0.0076155195507165985,0.012666099782257684
988,988,Jane saw the driver killed by others.,She is the witness of the homicide.,Witnesses have experience.,0.0163737522813985,0.017986147335771502,0.01435634156978758
989,989,I had allergic reactions to a number of dairy drinks.,Buttermilk was my allergen.,Buttermilk is the most commonly used dairy drink.,0.26596592740243274,0.1828092238340906,0.18882164304665838
990,990,There are not too many people in this village.,The government can't take use of the universal method.,Villages have populations.,0.017025393954295354,0.01757620617060427,0.019746185618427278
991,991,Tom put some yeast when baking.,He made delicious bread.,Bread has yeast.,0.11499572782087471,0.061625789517664044,0.1647804362111263
992,992,The production of mineral extraction processing has been drastically reduced.,There is a shortage of raw materials for tailings processing plants.,Tailings are waste slurries produced from mineral extraction processing.,0.045919558809393454,0.06858438223400926,0.08357748739206239
993,993,Tom bought a lot marijuana by coincidence.,He kept it for its high potential.,Marijuana has high potential.,0.02177294102325611,0.03294035976852856,0.027118622412098024
994,994,Tom read the manual carefully.,He found many pictures.,Manuals include pictures.,0.009402568524288784,0.0077173707758218515,0.011070693250418524
995,995,He was sentenced to prison.,He surprisingly found that prisoners could read in the reading room and learn about the outside world through TV.,Prisons have television.,0.07060097819529274,0.07762757267608326,0.08037195606344157
996,996,I planted watermelon in my garden.,I used pesticides to them.,Melons are ripe when the skin turns yellow.,0.011954546107772518,0.00876432845624143,0.14422477293676111
997,997,We are in the age of digitalization.,The process of converting from analog equipment to digital occurs in our daily life.,Digitalization is the process of converting from analog equipment to digital.,0.016202322715447987,0.11195231807820329,0.012538678211428879
998,998,Tom's turnover and cost are equal this month.,Tom's profit is 0 this month.,Profit is the ratio of turnover to cost.,0.020444229676225587,0.021049455097260087,0.028081017186212354
999,999,Caterpillars are not colorful.,Caterpillars are not as pretty as butterflies.,Butterflies are colorful.,0.0011898917502979759,0.0010429032638692316,0.0010274439283630026
1000,1000,Bob's mentality has changed a lot recently.,He became mature.,Minds change over years.,0.007242356853916085,0.008012117120209076,0.007537083467039179
1001,1001,Mike was asked to create a new template.,Mike should take scientific facts into consideration.,Templates include scientific facts.,0.026618876285312155,0.028764237033626343,0.03275170415972906
1002,1002,The service staff of this hotel lack management.,The service quality of the hotel has seriously declined.,Management affects quality.,0.03304548732894208,0.026992847629082453,0.03694340277491974
1003,1003,Jerry doesn't want to hiccup.,The only way is not to breathe.,Hiccups cause hiccups.,0.008642522390078464,0.005905520830427431,0.008066090129421707
1004,1004,The garden bloomed with roses.,He found that different rose leaves had different shapes.,Roses have different shapes.,0.019395396238969537,0.012147280942460006,0.03717301029597984
1005,1005,They are poor and can't work.,They receive government benefits every month.,Illiterates receive government benefits.,0.010422015434390253,0.008684879036376148,0.02484826599047535
1006,1006,Tom keeps a poodle.,His monthly expenses soars.,Poodles have cost.,0.001354907144685439,0.00667169764497543,0.0011107218972924808
1007,1007,Tom has compacted the plant.,Tom has calculate the density of the plants in a wrong way.,Compaction affects plant density.,0.012454157396011478,0.013612473557217406,0.04377652174838164
1008,1008,The doctor adopted radiotherapy to treat his cancer.,The cancer cells died because they lost the ability to multiple.,Radiotherapy kills cancer cells by injuring their ability to multiple.,0.06239894081412176,0.06468965037518234,0.11417494288163046
1009,1009,He fastened seatbelts when getting on the bus.,He wasn't thrown from the bus in the  car accident.,Seatbelts prevent injuries.,0.014237912076068539,0.05474511739329848,0.03345200306432682
1010,1010,Technology has been advanced.,The electronic devices human use become more abundant.,Technology creates electronic devices.,0.022859525315181112,0.035271405845327716,0.030490767169451892
1011,1011,Tom had a lung infection.,He was sent to the hospital for treatment soon.,Lungs require treatments.,0.0217412033636506,0.019629699555471444,0.032795038354293274
1012,1012,Jack ate rotten fruit.,Jack has a stomach bug.,Fruit contains harmful bacteria.,0.04446839084470853,0.034234740942260124,0.06568572705575011
1013,1013,The farm is worried about the decrease in the number of bees this year.,The farm brings in artificial pollination researchers.,Pollination is the control of insect populations by humans.,0.16390413755911842,0.15567404257341783,0.24421000048519736
1014,1014,There is a starving tayra.,The starving tayra ate lots of fruits.,Tayras feed on fruit.,0.006561374089669047,0.01760874910911675,0.0052825944986654005
1015,1015,Women's health care providers with advanced educations deserves respect.,My mom as a midwife was respected by others.,Midwifes have advanced education.,0.058724270849489994,0.05431881630868361,0.09166671872925604
1016,1016,Thomas is an Indian.,He hunts deer for a living.,Deer are one of the most characteristic aspects of india.,0.0029199464720154624,0.006455256194947516,0.0043130076575503325
1017,1017,Scientists have bred a new type of crop with grapes and resistant species.,Scientists have crossed grapes with other species.,Grapevines are also resistant to many other diseases.,0.02858432258365759,0.03483653482369258,0.21342636023470687
1018,1018,These bodies in the universe are large enough to be detectable by telescope.,They are called as Asteroids.,Asteroids are large enough to be detectable by telescope.,0.019373050346909528,0.020901469194896757,0.03298365839338416
1019,1019,Many domestic cats lack the ability of adaptation.,They can't live well in a strange environment.,Adaptation is crucial to the process of natural selection.,0.022024256335090912,0.02272183427620102,0.030939584053707964
1020,1020,Lisa lacks water in her body.,Lisa goes to hospital to inject salt water.,Hospitals give injections to fill water voids.,0.038269597568376786,0.0850487800509717,0.03813524609307725
1021,1021,Cathy put on some lotion today.,Cathy's skin looked beautiful.,Lotion protects skin.,0.034083601820562456,0.028769452295305694,0.03561794862227198
1022,1022,The president recently felt worse.,He was diagnosed with heart diseases.,Presidents have heart diseases.,0.00919633928433164,0.04276117432943794,0.014002299685605676
1023,1023,"During the Republican period, warlords strictly controlled public opinion.",Intellectuals hid in Peking University's library to debate.,intellectuals come into libraries.,0.039500693980145024,0.04232140895053377,0.03639278258928563
1024,1024,Logan is allergic to chrysanthemum.,He can't get close to pyrethrum.,Pyrethrum is an allergen.,0.07411795716193531,0.05838865667769656,0.11586953777964985
1025,1025,He wanted to uproot this disease from the pathogenesis.,He checked his intestinnal cell.,Pathogenesis occurs in the intestinnal cell.,0.011661306682291804,0.008725368749646805,0.02824185345965648
1026,1026,They replaced the city's streetlights with ones that run on photovoltaic cells.,These lights turn on automatically when the sun's rays disappear.,Photovoltaic cells turn on automatically when the sun's rays disappear.,0.011371680856468001,0.013874234015727278,0.021305500096167652
1027,1027,Tonight's homework is to draw an angel.,Tom draws wings first.,Angeles have wings.,0.006953191552559305,0.004465554695393447,0.0001082153485436018
1028,1028,There is no stick between these two carbon atoms.,There is no bond between these two carbon atoms.,Sticks are carbon atom bonds.,0.059370235439215935,0.0674726170858571,0.07549982776996443
1029,1029,She can't digest well.,She has some yogurt after dinner.,Yogurt aids digestion.,0.04662364309495905,0.044143659697616945,0.07311783013205474
1030,1030,Lucy falied in her experiment.,She found there was some trouble with the sources of data.,Sources have problems.,0.0024602506949345116,0.0070068285620964775,0.002205497966014101
1031,1031,Tom is not in good health and is always ill.,He is much better after taking health products.,Health benefits consumers.,0.03131622870233006,0.024277089212320836,0.03205526848764054
1032,1032,The instruction of the prevention and control of COVID-19 in the city required the closure of public places.,The libraries in the city were closed according to the instruction.,Libraries are public places.,0.020691540966063987,0.023117183678809137,0.02956320209680448
1033,1033,Tom has a tumour in his stomach.,He found an oncologist to treat him.,Oncologists specialize in the treatment of cancer.,0.01967655297520954,0.08755896270926387,0.028486593464053557
1034,1034,He has been emotionally unstable recently.,He was in a bad mood and cried every day.,Mood refers to a prolonged emotion.,0.003026913790434396,0.014357067921873695,0.004066651852958746
1035,1035,Little Henry always goes to the intertidal zone to pick up seafood to eat.,Chitons can always be seen on the dining table in their home.,Chiton live in intertidal zones.,0.016783367488427233,0.019435756527762228,0.022815142222434973
1036,1036,Cannabis has destroyed some families.,There are people suffering from social drugs.,Cannabis is a social drug.,0.015201176104860083,0.011036941753124556,0.018329590418248682
1037,1037,He got kidney stones.,He can take some medicine to force kidney stones to come out through ureters.,Ureters carry stones.,0.17491379344779787,0.16159666900549213,0.3112675197645885
1038,1038,Only the strong plants that was native to the desert environments can survive here.,We should plant pistachios here.,Pistachios are strong plants native to desert environments.,0.014835229392719737,0.019672546226523903,0.0243641636901424
1039,1039,Tom put the seeds in the greenhouse.,The seeds germinated.,Greenhouses help germination.,0.009703209615451968,0.4037713731363341,0.01199828985409064
1040,1040,I plant gourds and squash.,There is something in commen between them.,Gourds have seeds.,9.769441187964048e-05,0.00011723329425556864,0.2897709181518926
1041,1041,There was a swamp in the village.,The villagers found it became stagnant water after several years.,Swamps become stagnant water.,0.11863596630534103,0.03318377594738173,0.1045693939996144
1042,1042,"Since entering this profession, Tom has always reminded himself to keep his head clear.","Five years later, Tom become the CEO of a listed company.",Ceos achieve significant success.,0.016068148312646847,0.020290184584719446,0.02305844417384755
1043,1043,An eclipse is going to occur in one hour.,Numerous of viewers have gathered on the playground.,Eclipse has viewers.,0.008368503216962885,0.0051740536964951156,0.012825554161101427
1044,1044,Artificial ecosystems are ecosystems that have been formed after human intervention and modification.,Microbes provide the fundamental underpinning in artificial ecosystems.,Microbes provide the fundamental underpinning of artificial ecosystems.,0.06523055889333426,0.0648325201040751,0.06902246828669094
1045,1045,Lucy will accumulate a lot in peacetime.,She is a very good interpreter.,Interpreters have knowledge.,0.011525594682168195,0.013242726988413393,0.011355430898636812
1046,1046,He established his own company ten years ago and runs it successfully.,He is a great entrepreneur.,Entrepreneurs are entrepreneurs who start own companies.,0.013363090701526033,0.015167275568322954,0.028110037715129387
1047,1047,Tom had Shigellosis.,Only his feces could transmit the disease to others.,Shigellosis is spread through the feces.,0.001651084804465315,0.0049678640232274805,0.0012500809545091477
1048,1048,The general had excellent exertions in the war.,The enemies were strongly influenced.,Expedition has strong impact.,0.0210846988354154,0.008090302061310624,0.029889197852866194
1049,1049,The breeder feeds pelicans a lot of food every day.,Pelicans is very healthy.,Pelicans need food.,0.02977682573684872,0.038439787140552496,0.026096591553405324
1050,1050,Tom has to type an essay.,He thought about the framework quickly.,Writing requires thinking.,0.0062441115414744175,0.0073706732325177025,0.10011118746806513
1051,1051,The mouth of the cicadas was removed.,It couldn't suck sap anymore.,Cicadas use their mouths to suck sap.,0.011936556700310234,0.007091069280920251,0.012533336980123592
1052,1052,They need to study enhancer regions that control gene expression in organisms.,Their research is mainly carried out in eukaryotes.,Eukaryotes have enhancer regions that control gene expression.,0.2299385068388081,0.16669278968864257,0.4251239325039106
1053,1053,The hospital hold many patients with parastic.,Most death of the patients are caused by amebiasis.,Amebiasis is the leading cause of death in parishes.,0.03974394227718517,0.04868693159701779,0.03863647662054901
1054,1054,He was looking for the location of osteophytes.,Eventually he found that it present on the ventrolateral surfaces of vertebral body.,Osteophytes are present on the ventrolateral surfaces of vertebral bodies.,0.06137701006992549,0.04819656419752703,0.044163450610731556
1055,1055,Tom needs to compress liquids and gases every day.,He prefers to compressing the gases.,Liquids are much harder to compress than gases.,0.00919948137943646,0.00822684503450408,0.01453074461936444
1056,1056,Tom cuts through epidermises.,He found a lot of layers.,Epidermises have layers.,0.002302408694215781,0.0019521691387766476,0.0019410040631332598
1057,1057,There was an excess terminal hair growth in a female with a male distribution pattern.,The doctor thought she had hirsutism.,Hirsutism is defined as excessive terminal hair growth with a male distribution pattern.,0.15182977897831934,0.1635021827758848,0.2494614716519873
1058,1058,John's favourite flower is the cyclamen.,He travelled to the Mediterranean region from Spain to Iran to learn about the history of cyclamen.,Cyclamen occurs in spain to iran.,0.145704296399842,0.13818632383645757,0.23481851965942488
1059,1059,Tom needs to test the decarboxylation of organic matter.,The organic matter needs to be heated to provide the conditions for electron migration.,Decarboxylation is the process of heat transfer by electron migration.,0.02816261037723079,0.03266180727855441,0.06236784310859613
1060,1060,The light bounces off my mirror.,Reflection of light occurred on my mirror.,Reflection is the bouncing of light off a surface.,0.06450087976588945,0.04811390021113601,0.046786992240542356
1061,1061,There are many asteroids in the night sky.,These asteroids form a line.,Asteroids can often line up perfectly with each other.,0.01990749519346617,0.00684784805312321,0.02251791275097037
1062,1062,This town made a new road last year.,The town's economy is muchu better now.,Roads stimulate growth.,0.021079534323213286,0.03073141407851452,0.033305940888387404
1063,1063,Leeches feed on blood.,The doctor used leeches to remove excess blood.,Leeches are naturally sluggish livers.,0.025938460589658454,0.019627461350510272,0.021186097680533148
1064,1064,Mary used cosmetics.,She felt dry eyes.,Cosmetics create moisture.,0.004187603338154613,0.05033798211086533,0.005203985143887914
1065,1065,Tom tried to find nettles in the garden.,Tom paied special attention to those white flowers.,Nettles have white flowers.,0.01580564718538138,0.014264242549865387,0.015061686261213979
1066,1066,The battle is a stimuli.,The battle triggers world war I.,Stimuli trigger events.,0.008306291543748954,0.012833985136373486,0.008959120720216573
1067,1067,There are some waterways.,Many hippopotamus live there.,Hippopotamus live in water.,0.0009179666997495689,0.015087651739469542,0.000729620993207183
1068,1068,This bag containing special plastic materials was given to scientists.,The materials were identified.,Scientists identify special plastic materials.,0.020052559490144697,0.02186306747942807,0.05494406106217477
1069,1069,The old couple are abondoned by their only son.,Their village takes the responsibility to take care of them.,Villages take care.,0.013499818845956451,0.019152053782253115,0.01895414312161055
1070,1070,Crystallization was used for this solid.,This solid was purified.,Crystals are the purified solid.,0.016177497643882745,0.012294405371920666,0.06021765568218471
1071,1071,There are more than a million asteroids in the universe.,They are very diverse.,Asteroids can vary greatly in size.,0.0072381697198986095,0.011854901887907242,0.01122069555471395
1072,1072,The teacher drew a picture of local terrains.,Tom saw waves representing the ravines.,Terrains have ravines.,0.1318804830712243,0.009083793365570893,0.11216848598147165
1073,1073,I am sitting in the library.,Books surrounding me cause my desire to read.,Libraries cause a desire to reads.,0.005828857552373402,0.0059282700035439605,0.005677735852342278
1074,1074,There used to be a kingdom.,Many people lived in the kingdom.,Kingdoms have many people.,0.002514770665505927,0.016501819765566854,0.002052010804720937
1075,1075,Jack looked carefully at the baobabs.,He found that it had grey bark.,Baobabs have grey bark.,0.07832710224826506,0.06768288692374877,0.07016857139486063
1076,1076,My mentor stressed the realibility of my measurement.,I began to improve its reproducibility.,Reliability refers to the reproducibility of a measurement.,0.029749694902426595,0.023588292678591173,0.03841311696441877
1077,1077,Tom touched the heating steel.,His felt the scalding steel.,Healing is a phenomenon of heat.,0.02227135531353685,0.02802174410416979,0.02009967144687418
1078,1078,He often feeds herbs to rabbits.,Rabbits rarely get sick.,Rabbits benefit from herbs.,0.0014582265662035439,0.003251563150450078,0.0027163436548336786
1079,1079,This factory raises a lot of rabbits and foxs.,Fur companies often come to the factory to buy leather.,Leather is the skin of a rabbit.,0.012851393698399757,0.04066305160349276,0.011461204067697453
1080,1080,Tom wants to be president.,His group begins advertising.,Presidents begin with advertisements.,0.0047043984560216625,0.10751876871012134,0.00807183481499139
1081,1081,There has been a historic battle in this city.,Many people have experienced the violent treatment.,Battles result in violent treatment.,0.012823267540567996,0.016544233493068126,0.012086167748634375
1082,1082,The structure of sentences can be complicated.,Syntax is not very easy.,Syntax is the structure of sentences.,0.012005837933057867,0.009642326718246472,0.009869664933946086
1083,1083,Tom has bought something in a waxy solid state.,He found that was a spermaceti.,Spermaceti are waxy solid substances.,0.016175947740862406,0.005592724199727022,0.01647480920424089
1084,1084,Tom got distracted during the exam.,He got a failure in the examination.,Failure depends on attention.,0.01591428536490501,0.003162000096431195,0.014601077565389623
1085,1085,Rita has been jogging for two hours and oxygen in her blood is declining.,Her face looks not as red as she just started jogging.,Oxidation occurs as a blood pressure increases.,0.011837477318015816,0.01653772241185693,0.04164158169548707
1086,1086,The villagers found very small microcrystalline interstitial patches.,One of them recognized it as a plagioclase.,Plagioclase are very small microcrystalline interstitial patches.,0.008150654593580602,0.009600769057840549,0.015182007031327988
1087,1087,There are more dugongs crowded in the sea.,They reproduce more geerations.,Dugongs reach sexual maturity.,0.019910517416739805,0.02644137450609292,0.0241155095230934
1088,1088,Upper Cave Men lived in humble dens surrounded by rocks.,Scientists thus deduce they have mastered the skill to burrow soil.,Dens are created by burrowing into soil under rocks.,0.048823851499585603,0.05434270163616294,0.0644237987977374
1089,1089,The air is not fresh in my van.,I want to open the window.,Vans have windows.,0.01839650129047115,0.01809277394265868,0.01829966986276905
1090,1090,Tom hasn't washed his hair for a long period.,There are a lot of head lice on his hair.,Head lice appear in clusters.,0.05500514168384387,0.061175688013904835,0.07980291426401954
1091,1091,Aunt Li is in charge of cleaning.,She always sneezes at work.,Cleaning accompanies sneezings.,0.0035010105923688807,0.00224044892108652,0.008268819374291105
1092,1092,Mary wants some hops to make beer.,Her mother picks some cone-shaped flowers from the hop vine in the yard.,Hops are the cone-shaped flowers of a hop plant.,0.06178517680302015,0.03076933022762426,0.07597796135140554
1093,1093,A couple were infected by different bacterium.,Both of them took Penicillins and recovered.,Penicillins are bacteriocidal.,0.04023997524685111,0.009220588926049166,0.0648137223966484
1094,1094,The fishermen put four octopuses in a tub.,They fought fiercely with each other.,Octopuses tend to be profoundly antagonistic towards each other.,0.0035300269166438332,0.0024252349126804035,0.007092898906429713
1095,1095,This man had suffered from hypercalcaemia.,This man had cancer.,Hypercalcaemia can cause cancer.,0.025308679041500203,0.024140740849478044,0.02344671359939946
1096,1096,Many Chipmunks selected this forest as their habitat.,The seeds on the ground were decreasing.,Chipmunks eat seeds.,0.008149566192266304,0.007427529617839851,0.015316379265776288
1097,1097,Knee jumping reflex is an unconditioned reflex.,Our brain can't control the knee reflex.,Reflexes are involuntary movements in the brain.,0.053395592531970064,0.054961944245539754,0.07125159885149282
1098,1098,The researchers injected the mice with interleukins.,The rate of plasma protein formation in mice decreased rapidly while the rate of albumin formation unchanged.,Interleukins slow the rate of plasma protein formation while holding it steady.,0.08895950803972126,0.19069920732977197,0.10158448440807112
1099,1099,Tom eliminated all the mitochondria within a cell and observed the reactions occurring in it.,He only observed the reaction of glycolysis.,Glycolysis occurs in the absence of mitochondria.,0.25482362399605174,0.3633445247186239,0.39746847260211743
1100,1100,The fish in this pond are frozen.,"People thawed these fish, but their cells were damaged.",Ice is a solid.,0.03344215192024849,0.010902913152649801,0.041679352241073615
